"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Pimelea.factor.P2",-1.24478904835714,1.58482637275,-1.12993915592291,0.275121891372271,0.889969163651476,-4.5830034074662
"C42.H2.N2.O8.S3",-0.548932964285714,0.640119312499999,-1.12712566106535,0.276274551325595,0.889969163651476,-4.58336845422189
"X119.9593.0.50211906",0.236881096428571,0.234182757142857,1.1269895343634,0.276330412408542,0.889969163651476,-4.58338609976577
"C37.H77.N19...18.47971",-0.457013764285714,-1.8036151875,-1.1255400273013,0.276925756800784,0.889969163651476,-4.58357389772474
"PE.P.20.0.22.4.7Z.10Z.13Z.16Z.....13.046601",-0.301886014285714,-1.427636125,-1.11894656993853,0.279645920094707,0.889969163651476,-4.58442593251337
"C21.H10.N8.O19",-0.251804,0.365576458928571,-1.11683484944775,0.280521315038649,0.889969163651476,-4.58469804877288
"X376.3949.6.0648394",-0.463579521428572,0.808595392857143,-1.11522806970952,0.28118875609163,0.889969163651476,-4.58490484759112
"C59.H86.N2.O3",0.379641435714286,-1.15485254107143,1.11215281654058,0.28246947853746,0.889969163651476,-4.5853000391224
"PS.P.20.0.17.0.",-2.44930077214286,-3.68912999303571,-1.11012786663627,0.283315153456586,0.889969163651476,-4.58555982416028
"Mahanimbine",-0.270051219285714,0.584096791071429,-1.10996783111577,0.283382068742974,0.889969163651476,-4.58558034069361
"C5.H.N.O3.S...2.8035486",-0.407582357142857,-0.0692892107142858,-1.10954121734999,0.283560505084773,0.889969163651476,-4.58563502195428
"X3.Hydroxydodecanedioic.acid...2.7829998",-0.535273815,-0.105479717678572,-1.10703157234987,0.284611882085765,0.889969163651476,-4.58595638445712
"C5.H.N.O3.S",-1.64503645357143,-0.126965342142855,-1.10663231232399,0.28477941200733,0.889969163651476,-4.58600746095503
"cholesteryl.beta.D.glucoside",-1.96534789285714,0.0872503553571422,-1.10393723214365,0.285912182326076,0.889969163651476,-4.58635188349783
"C41.H85.Cl2.N3.O5",-0.387983471428571,-0.362789616071428,-1.10121390907843,0.287060208390491,0.889969163651476,-4.58669928901651
"C16.Sphinganine...7.022743",-0.286425207857143,1.16945685375,-1.10051281965,0.287356306099089,0.889969163651476,-4.58678862263948
"Heneicosanol",0.206196042857143,0.337834987678571,1.10040316072399,0.287402639802104,0.889969163651476,-4.58680259172193
"PS.P.20.0.20.3.8Z.11Z.14Z.....15.430659",-1.47705799571429,0.432840530178571,-1.09920594365015,0.287908854004973,0.889969163651476,-4.58695503454989
"X1.Eicosanol...5.823157",0.302407485714286,-1.46463865,1.09618243325426,0.289190204249724,0.889969163651476,-4.58733947693673
"X58.0541.14.092258",-2.91929483071429,-1.03331377910714,-1.09559669345497,0.289438924158357,0.889969163651476,-4.58741386407087
"C48.H2.N2.O3.S4",-0.388238764285714,-0.780456846428572,-1.09323716853208,0.290442436514458,0.889969163651476,-4.58771321916609
"C29.H47.N7.O",0.243790681428571,0.648096501785714,1.09292369932459,0.290575948614113,0.889969163651476,-4.58775295342136
"PS.P.18.0.22.1.11Z..",-0.386955878571429,0.0972286214285716,-1.09053199634197,0.291596106793444,0.889969163651476,-4.58805583990895
"X59.0385.3.5762727",0.511321792857143,0.668587985714286,1.08887071761306,0.292306260109634,0.889969163651476,-4.58826593608136
"C24.H45.N.S",0.286936164285714,0.308813408928572,1.087300455066,0.292978675654263,0.889969163651476,-4.5884643035956
"C32.H65.N5",-2.09179602142857,0.354673180714282,-1.08639377062658,0.293367452444598,0.889969163651476,-4.58857874621033
"PS.20.3.8Z.11Z.14Z..21.0.",-0.299129635714286,0.5489497375,-1.0863669245653,0.293378969532966,0.889969163651476,-4.58858213366753
"C20.H41.N3.O4",0.412174585714286,0.737241475,1.08287341732074,0.294880537636634,0.889969163651476,-4.58902241680211
"Triphenylphosphine.oxide",0.316923371428571,0.907212269642857,1.08268298010448,0.294962552633685,0.889969163651476,-4.58904638712315
"PA.17.1.9Z..0.0....13.058538",0.342939828571429,0.906482778571429,1.0824716153189,0.295053600044737,0.889969163651476,-4.58907298792589
"ecdysone.palmitate...15.457543",0.538018578571428,1.8093332,1.08158681938068,0.295434958293535,0.889969163651476,-4.58918429984445
"Nafronyl",0.276138195,0.270635922321428,1.08028255973405,0.295997769969194,0.889969163651476,-4.58934825896048
"C34.H54.O.S",-0.325287671428571,-0.212615266071429,-1.08025232159139,0.296010827595341,0.889969163651476,-4.58935205846539
"PE.20.0.17.0.",-1.096248165,-0.0216179173214316,-1.08004112453123,0.29610203982457,0.889969163651476,-4.58937859374249
"PA.14.0.16.0....8.095724",-0.1979049,-1.82959541428571,-1.07932267114177,0.296412481271322,0.889969163651476,-4.58946883292201
"PS.O.16.0.22.1.11Z..",-0.230999435714286,-0.309686553571429,-1.07726574369112,0.29730259224405,0.889969163651476,-4.5897269396233
"C25.H40.N8",0.292582455714286,0.00239710178571416,1.0753848163914,0.298118253407376,0.889969163651476,-4.58996264001014
"PI.O.18.0.0.0.",0.405945414285714,1.26213375178571,1.07370232954448,0.298849247766662,0.889969163651476,-4.59017321302116
"PE.17.0.0.0.",0.352020848571429,0.232547801428571,1.07213274052254,0.299532372169308,0.889969163651476,-4.59036943397907
"C32.H59.N11.O5",0.285837655,-1.58881872607143,1.06804592663757,0.301316407818625,0.889969163651476,-4.59087933538498
"DG.20.5.5Z.8Z.11Z.14Z.17Z..15.0.0.0....7.845583",0.240841714285714,1.00165411785714,1.06766166737161,0.301484548250883,0.889969163651476,-4.59092720336467
"X339.3811.6.75575",0.402108064285714,0.98635265,1.06556033753099,0.302405238245643,0.889969163651476,-4.59118874176962
"X496.0036.5.5518007",0.496370192857143,0.879434112499999,1.06550919543834,0.302427671485216,0.889969163651476,-4.59119510225995
"X1.2.Distearoyl.phosphatidyl.serine",0.392172592857143,2.42138674642857,1.06543557268581,0.30245996789074,0.889969163651476,-4.59120425824457
"X3.Fluoro.1..4.hydroxyphenyl..1.propanone",0.415289442857143,-0.165409958928571,1.06461467636856,0.302820244230654,0.889969163651476,-4.59130631560468
"cholest.5.24.dien.3beta.ol.3.O.beta.D.glucopyranoside",0.296909,0.634576535714285,1.0644004313921,0.302914323849939,0.889969163651476,-4.59133294173501
"Bisabolol.Acetate",0.283172585714286,0.611280496428571,1.06256851272298,0.303719628530465,0.889969163651476,-4.5915604460512
"C16.Sphinganine",-0.522858542857143,0.958421792857142,-1.06135708699946,0.304253022164661,0.889969163651476,-4.59171072994961
"C46.H6.N6.O3.S2",0.314807492857143,-1.029273475,1.05976039302354,0.304957090961434,0.889969163651476,-4.59190861123436
"C13.H27.N3.O2",-0.363459331428572,0.416040440535714,-1.05964458790819,0.305008201742955,0.889969163651476,-4.59192295444991
"X1.Eicosanol",0.218154214285714,0.111800148214286,1.05933306004411,0.30514572599668,0.889969163651476,-4.59196153333537
"X5..Cholane.3..7..23.24.tetrol",-1.57677588571429,0.165865001785711,-1.05899313913217,0.305295835804258,0.889969163651476,-4.59200361859443
"Penaresidin.B",-0.2933628,-0.338346432142857,-1.05846686612275,0.305528344956617,0.889969163651476,-4.59206875582677
"methyl.8..2..2.formyl.vinyl..3.hydroxy.5.oxo.cyclopentyl..octanoate",-0.405797192857143,-2.33711408214286,-1.0569827974159,0.306184704347061,0.889969163651476,-4.5922523086411
"C31.H11.Cl.N2.O8.S3",0.450179985714286,0.274933276785714,1.05663253002536,0.306339766436633,0.889969163651476,-4.59229560211641
"PS.P.20.0.17.2.9Z.12Z..",-0.413543964285714,-0.0515337678571428,-1.0563044263267,0.306485068453875,0.889969163651476,-4.59233614630578
"C7.H11.N3.O2",0.296084164285714,0.8237141875,1.05538095762003,0.306894298778962,0.889969163651476,-4.59245020945309
"X283.2944.7.2079067",0.293814542857143,0.563347103571429,1.05413404021742,0.307447492668106,0.889969163651476,-4.59260410407073
"X1..O.alpha.D.glucopyranosyl..29.keto..1.3R.31R..dotriacontanetriol...7.520772",0.318362735714286,0.606303326785714,1.05357899614836,0.307693970012105,0.889969163651476,-4.59267256340335
"C37.H6.N2.O.S3",0.340575928571428,0.7087194,1.05282200678918,0.308030355727691,0.889969163651476,-4.59276588677964
"Gabunamine",-1.38414524285714,-0.76375839428571,-1.05231283939216,0.308256765936784,0.889969163651476,-4.59282862955008
"C47.H92.Cl.N.O2.S3",0.488938164285714,-0.664713108928571,1.05188234588832,0.30844828649472,0.889969163651476,-4.59288165971315
"PS.O.20.0.22.4.7Z.10Z.13Z.16Z..",-0.347191465714286,-0.509398359821429,-1.0515798293443,0.308582923461747,0.889969163651476,-4.5929189152603
"Valproic.acid.glucuronide",0.42244785,-0.5193685375,1.05133413646379,0.308692302014387,0.889969163651476,-4.59294916688326
"C27.H49.N9.O2",0.487301485714286,-0.515085394642857,1.05031474847101,0.30914641728723,0.889969163651476,-4.59307462468875
"C30.H58.O5.S",-0.270384048571429,-0.977571691607143,-1.04970985033461,0.30941611489593,0.889969163651476,-4.59314902693105
"X21.hydroxy.heneicosanoic.acid",-0.28120655,1.08675112142857,-1.04681771211254,0.310707946575021,0.889969163651476,-4.59350430953999
"PA.22.1.11Z..20.0....16.2288",0.413299942857143,0.696172344642858,1.04585907066324,0.311137002443897,0.889969163651476,-4.59362190896223
"C19.H41.N11",0.281621028571429,0.265346732142858,1.04425570905457,0.311855570175636,0.889969163651476,-4.59381841517217
"X757.8901.15.269818",0.331650957142857,-1.11150676607143,1.04172847747929,0.312990614436916,0.889969163651476,-4.59412768425811
"PS.P.20.0.18.1.9Z.....16.063194",-0.345353723571429,-0.0495467801785714,-1.04141019354354,0.313133774943685,0.889969163651476,-4.59416659370143
"C22.H50.N4.O2",0.277069541428571,0.283061405178572,1.04053723867084,0.313526662548799,0.889969163651476,-4.59427326384687
"PE.19.0.0.0.",0.352914392857143,-0.764761258928571,1.03975556971319,0.313878766956242,0.889969163651476,-4.59436872152831
"X203.2397.0.5982572",-2.04970594642857,1.43531105517857,-1.03942073250342,0.314029682239296,0.889969163651476,-4.59440959523536
"X131.0597.0.6661818",0.328571514285714,0.424910025,1.0379584786882,0.314689350964113,0.889969163651476,-4.59458797545921
"PE.19.0.0.0....5.550811",-0.290331935714286,-0.109023798214286,-1.03717622509882,0.315042659690815,0.889969163651476,-4.5946833238411
"Macrophylline",-0.291693157142857,0.676552766071429,-1.03655127273661,0.315325127688695,0.889969163651476,-4.59475945944443
"C37.H77.N19",-0.414642721428571,-2.031072,-1.03633945239049,0.315420908288214,0.889969163651476,-4.59478525677196
"Tetrahydrosappanone.A.Trimethyl.Ether",0.240712155,0.42215848,1.03465515378814,0.316183257046845,0.889969163651476,-4.59499024197322
"Carboxyibuprofen",0.28454495,0.304210598214286,1.03451237206191,0.316247943920709,0.889969163651476,-4.59500760730646
"C30.H39.N3.O3",-2.38714547142857,0.187609637499999,-1.03442843995156,0.316285973576886,0.889969163651476,-4.59501781440381
"C38.H51.N3.O",-0.304468378571429,0.812312942857143,-1.03430777636443,0.316340652034638,0.889969163651476,-4.59503248735622
"C46.H93.Cl.N4.O2.S",-0.290581228571428,-0.603912880357144,-1.03427423396691,0.316355852910751,0.889969163651476,-4.59503656595164
"X553.5827.5.554053",-0.439973971428571,-0.153712567857143,-1.03277566679358,0.317035515440894,0.889969163651476,-4.59521868133424
"X4.4..Sulfonyldiphenol",0.2779681,0.00597713392857111,1.03179396784506,0.317481325191797,0.889969163651476,-4.59533787406413
"C42.H84.O",-0.276847671428571,-0.9748926625,-1.03089822241402,0.317888494374914,0.889969163651476,-4.59544655503911
"AMPA",0.284503921428571,0.0191555267857145,1.03087492408796,0.317899089840184,0.889969163651476,-4.59544938086503
"Cer.d18.0.15.0....14.058422",-0.471556122142858,0.498224570357143,-1.02978768048134,0.318393821619978,0.889969163651476,-4.59558119690523
"PA.14.0.16.0....7.655218",0.283308260714286,0.570227764642857,1.02967051556619,0.318447168491046,0.889969163651476,-4.59559539546824
"X507.3677.5.89853",-0.520828378571429,-1.45494526964286,-1.02820077815301,0.319116905950232,0.889969163651476,-4.59577339951004
"C35.H41.N.O",-2.38648499,-3.36671044446428,-1.02765181527847,0.319367319085853,0.889969163651476,-4.59583983591791
"Metipranolol",0.285461657142857,-0.963499675,1.02684273935203,0.319736641316266,0.889969163651476,-4.59593770199947
"C56.H77.N3",0.368370214285714,0.460167446428572,1.02621139573673,0.320025045881871,0.889969163651476,-4.59601402841419
"PE.O.20.0.22.4.7Z.10Z.13Z.16Z.....18.0322",-0.314459685714286,-0.404891780357143,-1.02596156131543,0.3201392243935,0.889969163651476,-4.59604422224102
"Uric.acid",-0.245472849285714,0.410125853035714,-1.02552174165115,0.320340300242974,0.889969163651476,-4.59609736307855
"PS.P.20.0.18.1.9Z..",0.196745324285714,0.491410643392857,1.02426381777492,0.320915894554795,0.889969163651476,-4.5962492539959
"PS.21.0.20.0.",-0.279905028571428,-1.20584401785714,-1.02417241392698,0.320957747491,0.889969163651476,-4.596260285179
"PGF1.",0.327851642857143,1.80096570714286,1.02235914194194,0.32178883477539,0.889969163651476,-4.59647896555626
"C53.H2.O.S4",0.283247278571429,0.486937935714285,1.01975937936441,0.322983082244511,0.889969163651476,-4.59679197602123
"Ile.Ala...2.4981465",0.254927028785714,0.340479080749999,1.01873924888356,0.323452561415462,0.889969163651476,-4.59691463156379
"DG.17.1.9Z..18.1.9Z..0.0.",0.287310664285714,0.137678257142857,1.01866579731731,0.323486383712108,0.889969163651476,-4.5969234593706
"PS.O.16.0.22.4.7Z.10Z.13Z.16Z..",-0.244349161428572,1.12562147928571,-1.01805086892475,0.323769639306685,0.889969163651476,-4.59699734553193
"C5.H4.Cl.N3.O6",0.276698507142857,-0.559580235714286,1.01735846504812,0.324088794435537,0.889969163651476,-4.5970804994862
"C25.H55.N11.O4.S",-0.287413685714286,-0.359291501785715,-1.01700610314094,0.324251297530852,0.889969163651476,-4.59712279947812
"C41.H84.Cl.N3.O15",-0.290493642857143,0.6363861,-1.01450688245739,0.325405562447001,0.889969163651476,-4.59742249860574
"X60.0337.2.75905",0.295756764285714,-1.28045752678571,1.01441478376747,0.325448154100925,0.889969163651476,-4.59743353192124
"C6.H14.N4.O2",0.267708815,-1.60881327464286,1.01389051928603,0.325690679381584,0.889969163651476,-4.59749632344255
"X6.6..Dibromoindigotin",0.30198545,0.437494671428572,1.01352520953911,0.325859748145402,0.889969163651476,-4.59754006200609
"C27.H35.N13",0.279388407142857,0.276709730357143,1.01307626756554,0.326067608298866,0.889969163651476,-4.59759379716493
"X314.4418.0.6203044",-0.414922642857143,-0.828132601785714,-1.01114781746903,0.326961554670821,0.889969163651476,-4.59782440935137
"LPA.0.0.18.0.",0.271878094285714,0.574852719285714,1.01111071161718,0.326978772430479,0.889969163651476,-4.59782884328962
"Scytophycin.C",0.272426435714286,0.473459026785714,1.01109438985458,0.326986346216075,0.889969163651476,-4.59783079360751
"PS.18.0.0.0.",-0.300057707142857,0.289821598214286,-1.01003578911023,0.327477835204213,0.889969163651476,-4.59795723570035
"DG.18.0.18.1.9Z..0.0..iso2....13.459668",0.319532321428571,1.79723504107143,1.00703527718327,0.328873772192688,0.889969163651476,-4.59831506675629
"X113.1507.0.561875",0.296014942857143,-1.33145792857143,1.00663488004059,0.329060369299474,0.889969163651476,-4.59836275431858
"C33.H60.N6.O.S",-0.318618478571429,-1.35792890357143,-1.0064532710518,0.329145029326405,0.889969163651476,-4.59838437921509
"X14.methyl.1.hexadecanol",0.211583371428571,0.149572591071429,1.00582899726552,0.329436162795598,0.889969163651476,-4.59845869084305
"C15.H39.N7.O2",0.215120809285714,0.205486294285714,1.00550146880987,0.329588980555851,0.889969163651476,-4.59849766449885
"Ceryl.alcohol",0.271211421428571,0.340954176785714,1.00467141667907,0.329976490382308,0.889969163651476,-4.59859639088555
"L.Methionine",-0.364401821428571,-0.511373208928571,-1.00162234757327,0.331402721922884,0.889969163651476,-4.59895850288907
"X590.7523.12.6725",0.290823342857143,-0.545392348214286,1.00151558783419,0.331452738844274,0.889969163651476,-4.59897116631716
"C12.H2.Cl2.N4.O5.S",0.295106814285714,-0.445666507142858,1.00124455771155,0.331579740434107,0.889969163651476,-4.59900331014377
"X800.6721.11.734949",-0.295232,-1.45198333035714,-1.00077575537476,0.331799497165105,0.889969163651476,-4.59905889351032
"X.S..MG132",-0.284642342857143,-0.172949582142858,-1.00067485241478,0.33184681012615,0.889969163651476,-4.59907085437935
"X24.5..n.3...C24.5n.3.6.9.12.15",-0.2702578,1.18395849464286,-1.00064139666582,0.331862498436523,0.889969163651476,-4.59907481996084
"pregnan.21.ol",0.210640385714286,0.131124266071429,1.00011354104089,0.332110093803146,0.889969163651476,-4.59913737414828
"X5.Aminopentanoic.acid",-0.204666743571429,-1.50991599732143,-0.998977497542843,0.33264340858454,0.889969163651476,-4.59927191515438
"X257.8134.0.5213637",0.307183678571429,-0.267174808928571,0.997019788933563,0.333563874661746,0.889969163651476,-4.59950348571722
"PE.P.16.0.0.0.",-0.167397464285714,-0.0442116785714286,-0.995721511130809,0.334175284798863,0.889969163651476,-4.59965685900466
"PE.20.3.5Z.8Z.11Z..20.3.8Z.11Z.14Z..",-0.181335764285714,-0.586636617857143,-0.995186184835774,0.334427621430311,0.889969163651476,-4.5997200548498
"X17beta.Nitro.5alpha.androstane",-0.285618135714286,1.04613602321429,-0.993892778366137,0.335037849394387,0.889969163651476,-4.59987263329857
"X.1.Hydroxycyclohexan.1.yl.acetyl.CoA",0.208450757142857,-0.0847299339285713,0.993609560328258,0.335171576231213,0.889969163651476,-4.5999060228014
"PE.22.1.11Z..21.0.",0.34781185,2.41011381785714,0.991919216843392,0.335970487655489,0.889969163651476,-4.60010514818097
"C31.H29.Cl.N12.O4",-0.271080842857143,0.192376673214286,-0.991427200892984,0.336203282564741,0.889969163651476,-4.60016305866753
"Dodecanol",-0.165231785714286,-0.696359167857143,-0.991234328786044,0.336294570067238,0.889969163651476,-4.60018575366127
"X135.9331.0.4972163",0.202600135714286,0.0506288196428571,0.990611364341493,0.336589542159433,0.889969163651476,-4.6002590334118
"X10.hydroxy.8E.Decene.2.4.6.triynoic.acid...0.40445837",-0.278193735714286,0.696624030357143,-0.990057019348622,0.336852176389556,0.889969163651476,-4.60032421107524
"C6.H15.N.O5",-0.258521990714286,-3.44456291767857,-0.989776702519578,0.336985038159298,0.889969163651476,-4.60035715872694
"X103.9859.0.5000976",0.263253828571429,0.284679001785714,0.988760981700363,0.337466768564311,0.889969163651476,-4.60047648246266
"X143.1992.0.5520556",-0.269037542857143,1.25406519107143,-0.986842460211249,0.338377996610395,0.889969163651476,-4.60070160236428
"C29.H59.Cl2.N.O.S",-0.271839378571429,-0.842791966071429,-0.986540477042051,0.338521585183254,0.889969163651476,-4.6007370059214
"C6.H3.Cl.N2.O.S2",0.212780478571429,0.0198958464285715,0.98641549042226,0.338581027027869,0.889969163651476,-4.60075165647195
"X2.2.Dibutyl.3..4.methoxyphenyl..4.methyl.2H.1.benzopyran.7.ol.acetate...14.126343",0.306460407142857,-0.949844794642857,0.985011510775221,0.339249243991123,0.889969163651476,-4.60091612657154
"Asn.Val.OH",0.280543414285714,0.869508346428571,0.984826987814318,0.339337135627984,0.889969163651476,-4.60093772895651
"PS.P.20.0.22.4.7Z.10Z.13Z.16Z.....17.580538",-0.326062121428572,0.533610325,-0.98458396687861,0.339452915327653,0.889969163651476,-4.60096617493876
"Glu.Asp.Ala",0.205571314285714,-0.0943279714285713,0.983399123386905,0.340017794394152,0.889969163651476,-4.60110478372794
"X292.6071.0.6998386",-0.365362505642857,-1.34916538905357,-0.981305173780647,0.341017707122893,0.889969163651476,-4.601349423312
"C6.H11.Cl3.N4.S",0.205827864285714,-0.114324576785714,0.980627535410978,0.341341737646182,0.889969163651476,-4.60142850505338
"C32.H46.N4.O",0.286736587,0.0462383366964285,0.980537226490807,0.341384937522168,0.889969163651476,-4.60143904103656
"X9S.10S.11R.trihydroxy.12Z.octadecenoic.acid",0.310303314285714,0.125645289285714,0.980522251248064,0.341392101400312,0.889969163651476,-4.60144078806485
"Porphobilinogen",-0.19653575,0.265669791071428,-0.980436511882325,0.341433119551151,0.889969163651476,-4.60145079010919
"X569.435.10.23025",-0.178274764285714,0.552224846428571,-0.978298447033071,0.342457098423478,0.889969163651476,-4.60169998624904
"X818.6227.14.648666",-0.276545778571428,-0.7051581375,-0.976499592840932,0.343320284843409,0.889969163651476,-4.60190931449873
"C52.H95.N.O.S3",0.276832136428571,1.06915182053571,0.975113119624134,0.343986627260218,0.889969163651476,-4.60207044758588
"PE.22.1.13Z..P.16.0....17.132832",-0.278398835714286,-0.187205267857143,-0.974931950609046,0.344073764316772,0.889969163651476,-4.60209148933051
"PE.18.4.6Z.9Z.12Z.15Z..22.2.13Z.16Z..",-0.1571548,0.885520448214286,-0.974877913946802,0.344099757377311,0.889969163651476,-4.60209776478208
"C29.H53.N5.O",-0.293887838571429,1.53412735714286,-0.970333789154402,0.346290515415926,0.889969163651476,-4.60262450503152
"PS.P.20.0.22.4.7Z.10Z.13Z.16Z.....17.5335",-0.222302197142857,0.219688077857143,-0.969749767239345,0.346572781382541,0.889969163651476,-4.60269206180033
"C3.H3.Cl3.N2.O.S",0.253069178571429,0.280541867857142,0.969028028265828,0.346921829622824,0.889969163651476,-4.60277550451496
"C36.H68.O.S",0.3284614,0.912804187499999,0.966198686861779,0.34829252265048,0.889969163651476,-4.60310213965171
"C5.H9.N7.O",0.257298771428571,0.562934946428571,0.966176376901149,0.348303345825323,0.889969163651476,-4.6031047122309
"PA.14.0.16.0....8.284626",-0.245815732857143,-1.06837435625,-0.965717864774379,0.348525834526066,0.889969163651476,-4.60315757319276
"Molybdate",0.253276684285714,-1.58926857589286,0.965584094471151,0.348590763950165,0.889969163651476,-4.60317299155781
"L.Capreomycidine",0.244564792857143,-1.66462016821429,0.96488975534189,0.348927917535901,0.889969163651476,-4.6032529938602
"X79.9415.0.51033336",-0.212051921428571,0.0234896169642857,-0.962846966434685,0.349921160004595,0.889969163651476,-4.60348810068071
"PE.19.0.17.1.9Z..",-1.04617009892857,0.700836837249999,-0.962525966776507,0.350077414636077,0.889969163651476,-4.60352500890548
"X139.0602.0.53949994",-0.481094838835714,-1.08617131611964,-0.96208516300211,0.35029206594643,0.889969163651476,-4.60357567615599
"C14.H38.Cl.N9.O",0.204409721428571,0.143766092857143,0.961881318193424,0.350391359983728,0.889969163651476,-4.60359910042652
"X311.5068.6.0211124",0.180820021428571,0.318273023214286,0.95979262154769,0.351409903597798,0.889969163651476,-4.60383888990001
"DG.16.0.16.0.0.0.",-0.151441457142857,-0.676614116071428,-0.95971654580112,0.351447040353734,0.889969163651476,-4.60384761582864
"PA.17.0.22.0.",0.407045214285714,0.498704571428571,0.95903565405852,0.351779542361602,0.889969163651476,-4.6039256899657
"X1.Octadecanamine",0.201498485714286,0.231921198214286,0.954227729614204,0.354133622351057,0.889969163651476,-4.60447573186859
"C51.H66.N2.O6",0.325390807142857,0.0336514142857144,0.953614046054345,0.354434880287236,0.889969163651476,-4.60454578057515
"X1..8..3..ladderane.octanyl..2..8..3..ladderane.octanyl..sn.glycerophosphoethanolamine",0.389404,-0.240059371428572,0.953233539970086,0.354621760188841,0.889969163651476,-4.60458919525244
"Tributyl.phosphate",-0.233429986428571,0.243584538749999,-0.952627204119555,0.354919693866484,0.889969163651476,-4.60465834789035
"C4.H9.N",-0.243880012857143,-0.38630444375,-0.951983521128691,0.355236168111334,0.889969163651476,-4.60473172152172
"C40.H70.N12.O4",-0.26932165,-0.111741625,-0.951498306772915,0.355474858343453,0.889969163651476,-4.60478700507598
"X81.9384.0.5096905",-0.215459604285714,0.044061191785714,-0.951316384318504,0.35556437955115,0.889969163651476,-4.60480772685307
"PE.17.0.0.0....5.025056",-0.29453585,-0.614526203571429,-0.951148825506178,0.355646846418726,0.889969163651476,-4.60482680974649
"PE.P.16.0.18.0....12.6065",-0.323284092857143,-1.10644646428571,-0.950314716413026,0.356057563813506,0.889969163651476,-4.60492176456686
"Flufenoxuron",0.200431085714286,-0.128064208928571,0.950235359260816,0.356096656537061,0.889969163651476,-4.60493079510082
"PE.16.1.9Z..22.4.7Z.10Z.13Z.16Z.....14.269692",-0.261488285714286,-1.38444353571429,-0.950070029417567,0.356178110437451,0.889969163651476,-4.60494960705473
"C45.H82.N10.O3",0.301894657142857,2.30937417678571,0.949702809256042,0.356359076710637,0.889969163651476,-4.60499138161083
"C42.H86.Cl.N5.O2.S",0.344630135714286,0.483236919642857,0.948161033342136,0.357119557479414,0.889969163651476,-4.6051666313397
"C4.H7.Cl2.N",0.199016735714286,-0.115455446428571,0.945112664635783,0.358626458894516,0.889969163651476,-4.60551246060284
"N.N.Dihydroxy.L.phenylalanine",-0.307661678571428,0.434068314285715,-0.944880764614165,0.358741273208729,0.889969163651476,-4.60553873251771
"PA.14.1.9Z..14.0.",0.324635196428571,-0.59964837267857,0.944664526020222,0.358848356321404,0.889969163651476,-4.60556322549575
"N.palmitoyl.serine",0.19555155,0.127313692857143,0.943691394027346,0.359330531680803,0.889969163651476,-4.60567339487013
"Arachidonic.Acid.Leelamide...10.242166",0.240407671428571,-1.07819326428571,0.941330045784724,0.360502405348734,0.889969163651476,-4.60594034699313
"PA.22.0.22.1.11Z..",-0.2596971,1.33844485357143,-0.939815610290979,0.361255360773992,0.889969163651476,-4.60611127232934
"o.Methylbenzhydrol",0.249524627857143,-0.138003896607143,0.939371397174587,0.361476421933741,0.889969163651476,-4.6061613660788
"PA.22.1.11Z..20.0....15.413769",-0.312943714285714,-0.726203891071429,-0.93873203478175,0.361794761565411,0.889969163651476,-4.60623343331996
"C23.H8.N6.O19",0.197446778571428,-0.1197493,0.936999262247219,0.362658479601386,0.889969163651476,-4.60642854845233
"C20.H14.O19.S",0.198446228571428,-0.0974373410714286,0.936898947177908,0.362708525952834,0.889969163651476,-4.60643983533381
"Dorzolamide",0.195388107142857,-0.113395589285714,0.935744676322639,0.363284722952619,0.889969163651476,-4.60656963733771
"C51.H73.N3.O",0.320058014285714,0.509652957142857,0.929905895442619,0.36620897781973,0.889969163651476,-4.60722425297582
"C45.H86.Cl.N9.O5",-0.252939042857143,-1.05806871964286,-0.928727893572555,0.366800905784382,0.889969163651476,-4.60735592386759
"oxy.Arachidonoyl.Ethanolamide",-0.1520874,1.41975643571429,-0.926849151824073,0.367746296490207,0.889969163651476,-4.60756564066868
"X2...2.methylphenyl.phenylmethoxy..Ethanol",-0.187008541428571,0.649880915,-0.926752955168747,0.367794747762682,0.889969163651476,-4.60757636949484
"C3.H5.Cl3.S",0.194280657142857,-0.0658344160714284,0.926543973101358,0.36790002055981,0.889969163651476,-4.60759967418977
"C50.H63.N3.O",0.172774957142857,-1.11493369107143,0.926373564687846,0.367985877448564,0.889969163651476,-4.60761867418606
"Aminopentol",0.176760357142857,0.490122633928571,0.926198778659444,0.368073954111095,0.889969163651476,-4.60763815933557
"C42.O14.S",-0.324707992857143,-0.601037158928571,-0.925311936164688,0.368521065678653,0.889969163651476,-4.6077369787104
"X3.Ureidopropionic.acid",0.225636861428571,-0.247532359107143,0.924125144471087,0.369119979145036,0.889969163651476,-4.60786910103425
"C38.H77.Cl.N14.S",0.301278885714286,2.28488614642857,0.92376385597203,0.369302434713054,0.889969163651476,-4.60790929504791
"C36.H78.N10.O3.S",0.254338164285714,-1.55455653214286,0.923278640289567,0.369547571836494,0.889969163651476,-4.60796325615995
"PE.22.1.11Z..0.0.",-0.193132778571428,0.105784069642857,-0.921936176273267,0.37022637906801,0.889969163651476,-4.60811243263495
"C44.H90.N6.O7",0.362621564285714,-0.239822653571429,0.920835211786798,0.370783706804924,0.889969163651476,-4.60823464200447
"PS.O.20.0.0.0.",0.252764526428571,1.06369613232143,0.919897856507224,0.371258662216892,0.889969163651476,-4.60833859705314
